State,vibxaccg,vibyaccg,chasiaccg
MisAllignment,0.100711081,0.112918485,-0.015259255
MisAllignment,0.06408887,0.173955504,-0.051881466
MisAllignment,-0.06408887,0.210577715,-0.082399976
MisAllignment,-0.106814783,0.32654807,-0.06408887
MisAllignment,-0.039674062,0.582903549,-0.027466659
MisAllignment,-0.015259255,0.717184991,0.045777764
MisAllignment,-0.100711081,0.582903549,0.143436994
MisAllignment,-0.143436994,0.039674062,0.094607379
MisAllignment,-0.308236945,-0.442518406,0.088503677
MisAllignment,-0.369273983,-0.418103598,0.137333293
MisAllignment,-0.198370311,-0.119022187,0.210577715
MisAllignment,-0.051881466,0.234992523,0.228888821
MisAllignment,0.076296274,0.277718436,0.180059206
MisAllignment,-0.094607379,0.03357036,0.082399976
MisAllignment,-0.198370311,-0.198370311,0.070192572
MisAllignment,-0.271614734,-0.277718436,0.149540696
MisAllignment,-0.210577715,-0.234992523,0.125125889
MisAllignment,-0.03357036,-0.119022187,0.088503677
MisAllignment,0.180059206,0.039674062,0.045777764
MisAllignment,0.271614734,0.076296274,0.03357036
MisAllignment,0.296029542,0.003051851,0.051881466
MisAllignment,0.198370311,-0.19226661,0.06408887
MisAllignment,0.167851802,-0.228888821,-0.039674062
MisAllignment,0.25940733,0.009155553,-0.094607379
MisAllignment,0.302133244,0.25940733,-0.143436994
MisAllignment,0.302133244,0.210577715,-0.100711081
MisAllignment,0.253303628,0.021362957,-0.143436994
MisAllignment,0.216681417,-0.100711081,-0.112918485
MisAllignment,0.06408887,-0.247199927,-0.088503677
MisAllignment,-0.009155553,-0.381481387,-0.100711081
MisAllignment,0.03357036,-0.338755473,-0.076296274
MisAllignment,0.106814783,-0.1617481,0.009155553
MisAllignment,0.143436994,0.015259255,0.015259255
MisAllignment,0.131229591,0.143436994,0.027466659
MisAllignment,0.070192572,0.076296274,-0.06408887
MisAllignment,0.051881466,-0.173955504,-0.082399976
MisAllignment,0.021362957,-0.375377685,-0.106814783
MisAllignment,-0.003051851,-0.25940733,-0.119022187
MisAllignment,0.015259255,0.045777764,-0.057985168
MisAllignment,-0.051881466,0.283822138,-0.027466659
MisAllignment,-0.088503677,0.527970232,-0.027466659
MisAllignment,-0.173955504,0.67445904,-0.137333293
MisAllignment,-0.271614734,0.564592443,0.039674062
MisAllignment,-0.271614734,-0.021362957,0.094607379
MisAllignment,-0.19226661,-0.534073934,0.070192572
MisAllignment,-0.155644398,-0.25940733,0.106814783
MisAllignment,0.015259255,0.234992523,0.204474013
MisAllignment,0.045777764,0.277718436,0.180059206
MisAllignment,-0.03357036,-0.039674062,0.228888821
MisAllignment,-0.131229591,-0.320444368,0.143436994
MisAllignment,-0.180059206,-0.210577715,0.222785119
MisAllignment,-0.070192572,-0.06408887,0.222785119
MisAllignment,0.076296274,-0.03357036,0.06408887
MisAllignment,0.057985168,0.265511032,-0.015259255
MisAllignment,0.06408887,0.564592443,-0.021362957
MisAllignment,-0.015259255,0.411999896,0.082399976
MisAllignment,-0.1617481,-0.094607379,0.204474013
MisAllignment,-0.210577715,-0.4242073,0.051881466
MisAllignment,-0.106814783,-0.344859175,-0.076296274
MisAllignment,0.112918485,0.070192572,-0.082399976
MisAllignment,0.198370311,0.241096225,0.070192572
MisAllignment,0.253303628,-0.119022187,0.106814783
MisAllignment,0.296029542,-0.320444368,0.106814783
MisAllignment,0.25940733,-0.302133244,-0.015259255
MisAllignment,0.131229591,-0.28992584,-0.119022187
MisAllignment,-0.009155553,-0.308236945,-0.125125889
MisAllignment,0.045777764,-0.332651772,-0.112918485
MisAllignment,0.112918485,-0.186162908,-0.106814783
MisAllignment,0.167851802,-0.039674062,-0.1617481
MisAllignment,0.131229591,-0.03357036,-0.131229591
MisAllignment,0.057985168,-0.021362957,-0.125125889
MisAllignment,0.082399976,0.051881466,-0.155644398
MisAllignment,0.057985168,0.180059206,-0.155644398
MisAllignment,-0.009155553,0.210577715,-0.076296274
MisAllignment,-0.021362957,0.015259255,-0.045777764
MisAllignment,-0.003051851,-0.198370311,-0.076296274
MisAllignment,0.051881466,-0.149540696,-0.112918485
MisAllignment,0.021362957,0.045777764,-0.106814783
MisAllignment,0.039674062,0.167851802,-0.057985168
MisAllignment,-0.003051851,0.204474013,0.015259255
MisAllignment,-0.094607379,0.253303628,0.021362957
MisAllignment,-0.106814783,0.515762828,0.045777764
MisAllignment,-0.131229591,0.698873848,0.070192572
MisAllignment,-0.106814783,0.344859175,0.180059206
MisAllignment,-0.125125889,-0.241096225,0.137333293
MisAllignment,-0.210577715,-0.448622108,0.094607379
MisAllignment,-0.28992584,-0.039674062,0.180059206
MisAllignment,-0.155644398,0.32654807,0.277718436
MisAllignment,-0.094607379,0.051881466,0.28992584
MisAllignment,-0.051881466,-0.149540696,0.167851802
MisAllignment,-0.003051851,-0.015259255,0.076296274
MisAllignment,-0.088503677,0.143436994,0.057985168
MisAllignment,-0.131229591,-0.045777764,0.070192572
MisAllignment,-0.186162908,-0.131229591,0.076296274
MisAllignment,-0.106814783,0.167851802,0.100711081
MisAllignment,0.027466659,0.436414704,0.143436994
MisAllignment,0.137333293,0.241096225,0.119022187
MisAllignment,0.082399976,-0.216681417,0.149540696
MisAllignment,-0.045777764,-0.643940568,0.070192572
MisAllignment,-0.057985168,-0.546281338,0.076296274
MisAllignment,-0.015259255,-0.057985168,0.06408887
MisAllignment,0.094607379,0.210577715,0.06408887
MisAllignment,0.210577715,0.06408887,0.027466659
MisAllignment,0.296029542,-0.009155553,-0.070192572
MisAllignment,0.241096225,0.131229591,-0.106814783
MisAllignment,0.082399976,0.06408887,-0.100711081
MisAllignment,-0.003051851,-0.234992523,-0.125125889
MisAllignment,0.088503677,-0.405896194,-0.180059206
MisAllignment,0.119022187,-0.320444368,-0.234992523
MisAllignment,0.155644398,-0.112918485,-0.210577715
MisAllignment,0.32654807,0.015259255,-0.180059206
MisAllignment,0.296029542,0.131229591,-0.137333293
MisAllignment,0.149540696,0.094607379,-0.155644398
MisAllignment,0.167851802,0.100711081,-0.173955504
MisAllignment,0.070192572,0.082399976,-0.119022187
MisAllignment,0.106814783,-0.119022187,-0.051881466
MisAllignment,0.173955504,-0.344859175,-0.112918485
MisAllignment,0.112918485,-0.271614734,-0.149540696
MisAllignment,0.070192572,-0.094607379,-0.143436994
MisAllignment,0.051881466,-0.051881466,-0.1617481
MisAllignment,-0.021362957,-0.076296274,-0.076296274
MisAllignment,-0.051881466,-0.070192572,-0.045777764
MisAllignment,-0.021362957,0.155644398,-0.039674062
MisAllignment,-0.106814783,0.375377685,0.021362957
MisAllignment,-0.155644398,0.515762828,0.009155553
MisAllignment,-0.180059206,0.631733164,0.06408887
MisAllignment,-0.277718436,0.473036915,0.106814783
MisAllignment,-0.283822138,0.106814783,0.143436994
MisAllignment,-0.247199927,-0.198370311,0.125125889
MisAllignment,-0.167851802,-0.228888821,0.094607379
MisAllignment,-0.131229591,0.03357036,0.03357036
MisAllignment,-0.021362957,0.253303628,0.076296274
MisAllignment,-0.021362957,0.271614734,0.076296274
MisAllignment,-0.149540696,0.106814783,0.125125889
MisAllignment,-0.204474013,-0.149540696,0.180059206
MisAllignment,-0.173955504,-0.320444368,0.173955504
MisAllignment,0.003051851,-0.405896194,0.112918485
MisAllignment,0.082399976,-0.387585089,0.125125889
MisAllignment,0.155644398,-0.180059206,0.1617481
MisAllignment,0.204474013,0.045777764,0.210577715
MisAllignment,0.094607379,0.015259255,0.198370311
MisAllignment,0.027466659,-0.106814783,0.106814783
MisAllignment,0.06408887,-0.186162908,-0.009155553
MisAllignment,0.1617481,-0.015259255,-0.070192572
MisAllignment,0.265511032,0.277718436,-0.076296274
MisAllignment,0.180059206,0.28992584,-0.088503677
MisAllignment,0.076296274,0.106814783,-0.057985168
MisAllignment,0.027466659,-0.076296274,-0.076296274
MisAllignment,0.009155553,-0.1617481,-0.100711081
MisAllignment,0.106814783,-0.112918485,-0.088503677
MisAllignment,0.204474013,-0.057985168,-0.06408887
MisAllignment,0.210577715,0.119022187,-0.039674062
MisAllignment,0.198370311,0.332651772,0.039674062
MisAllignment,0.180059206,0.338755473,-0.003051851
MisAllignment,0.131229591,0.155644398,0.003051851
MisAllignment,0.210577715,-0.204474013,0.009155553
MisAllignment,0.222785119,-0.576799847,-0.057985168
MisAllignment,0.131229591,-0.509659126,-0.03357036
MisAllignment,0.137333293,-0.155644398,0.003051851
MisAllignment,0.106814783,0.057985168,0.003051851
MisAllignment,0.112918485,0.070192572,0.015259255
MisAllignment,0.015259255,0.021362957,-0.100711081
MisAllignment,-0.106814783,0.149540696,-0.106814783
MisAllignment,-0.1617481,0.411999896,-0.027466659
MisAllignment,-0.03357036,0.589007251,-0.003051851
MisAllignment,0.051881466,0.625629425,0.06408887
MisAllignment,-0.015259255,0.527970232,0.106814783
MisAllignment,-0.155644398,0.057985168,0.03357036
MisAllignment,-0.350962877,-0.399792492,0.088503677
MisAllignment,-0.369273983,-0.466933213,0.137333293
MisAllignment,-0.228888821,-0.094607379,0.222785119
MisAllignment,-0.039674062,0.277718436,0.198370311
MisAllignment,0.06408887,0.28992584,0.131229591
MisAllignment,-0.06408887,0.009155553,0.094607379
MisAllignment,-0.234992523,-0.222785119,0.076296274
MisAllignment,-0.296029542,-0.265511032,0.125125889
MisAllignment,-0.210577715,-0.216681417,0.106814783
MisAllignment,-0.021362957,-0.137333293,0.070192572
MisAllignment,0.143436994,-0.039674062,0.03357036
MisAllignment,0.28992584,0.003051851,0.021362957
MisAllignment,0.28992584,0.021362957,0.06408887
MisAllignment,0.234992523,-0.082399976,0.057985168
MisAllignment,0.204474013,-0.155644398,-0.027466659
MisAllignment,0.277718436,0.015259255,-0.094607379
MisAllignment,0.350962877,0.143436994,-0.155644398
MisAllignment,0.271614734,0.131229591,-0.149540696
MisAllignment,0.265511032,-0.009155553,-0.143436994
MisAllignment,0.228888821,-0.143436994,-0.125125889
MisAllignment,0.112918485,-0.234992523,-0.051881466
MisAllignment,0.015259255,-0.265511032,-0.131229591
MisAllignment,-0.015259255,-0.137333293,-0.057985168
MisAllignment,0.076296274,-0.003051851,0.015259255
MisAllignment,0.112918485,0.131229591,-0.009155553
MisAllignment,0.082399976,0.131229591,0.021362957
MisAllignment,0.076296274,-0.076296274,-0.100711081
MisAllignment,0.057985168,-0.350962877,-0.106814783
MisAllignment,0.021362957,-0.387585089,-0.100711081
MisAllignment,0.021362957,-0.19226661,-0.100711081
MisAllignment,0.021362957,0.088503677,-0.027466659
MisAllignment,-0.003051851,0.302133244,-0.021362957
MisAllignment,-0.125125889,0.595110953,-0.100711081
MisAllignment,-0.186162908,0.717184991,-0.100711081
MisAllignment,-0.216681417,0.454725809,0.057985168
MisAllignment,-0.228888821,-0.112918485,0.057985168
MisAllignment,-0.253303628,-0.527970232,0.057985168
MisAllignment,-0.149540696,-0.1617481,0.076296274
MisAllignment,-0.03357036,0.283822138,0.19226661
MisAllignment,0.051881466,0.302133244,0.210577715
MisAllignment,0.003051851,-0.057985168,0.180059206
MisAllignment,-0.106814783,-0.302133244,0.186162908
MisAllignment,-0.119022187,-0.1617481,0.241096225
MisAllignment,-0.051881466,-0.143436994,0.155644398
MisAllignment,0.021362957,-0.039674062,0.027466659
MisAllignment,0.076296274,0.32654807,-0.003051851
MisAllignment,0.057985168,0.643940568,0.027466659
MisAllignment,0.021362957,0.357066579,0.112918485
MisAllignment,-0.143436994,-0.253303628,0.155644398
MisAllignment,-0.173955504,-0.460829511,0.03357036
MisAllignment,-0.131229591,-0.302133244,-0.06408887
MisAllignment,0.076296274,0.149540696,-0.03357036
MisAllignment,0.247199927,0.210577715,0.082399976
MisAllignment,0.296029542,-0.155644398,0.112918485
MisAllignment,0.28992584,-0.283822138,0.06408887
MisAllignment,0.210577715,-0.296029542,-0.076296274
MisAllignment,0.119022187,-0.320444368,-0.100711081
MisAllignment,-0.003051851,-0.363170281,-0.070192572
MisAllignment,0.027466659,-0.314340666,-0.094607379
MisAllignment,0.088503677,-0.216681417,-0.149540696
MisAllignment,0.149540696,-0.051881466,-0.198370311
MisAllignment,0.125125889,0.003051851,-0.119022187
MisAllignment,0.039674062,-0.015259255,-0.094607379
MisAllignment,0.106814783,0.045777764,-0.143436994
MisAllignment,0.106814783,0.1617481,-0.180059206
MisAllignment,0.039674062,0.204474013,-0.082399976
MisAllignment,0.009155553,-0.009155553,-0.009155553
MisAllignment,0.027466659,-0.19226661,-0.057985168
MisAllignment,0.057985168,-0.082399976,-0.070192572
MisAllignment,0.03357036,0.076296274,-0.112918485
MisAllignment,0.027466659,0.167851802,-0.082399976
MisAllignment,-0.009155553,0.180059206,-0.015259255
MisAllignment,-0.131229591,0.271614734,0.045777764
MisAllignment,-0.167851802,0.479140617,0.057985168
MisAllignment,-0.119022187,0.698873848,0.076296274
MisAllignment,-0.100711081,0.411999896,0.131229591
MisAllignment,-0.125125889,-0.1617481,0.173955504
MisAllignment,-0.186162908,-0.442518406,0.094607379
MisAllignment,-0.253303628,-0.082399976,0.198370311
MisAllignment,-0.204474013,0.357066579,0.265511032
MisAllignment,-0.119022187,0.070192572,0.25940733
MisAllignment,-0.06408887,-0.198370311,0.143436994
MisAllignment,-0.009155553,-0.057985168,0.070192572
MisAllignment,-0.039674062,0.167851802,0.070192572
MisAllignment,-0.094607379,-0.009155553,0.137333293
MisAllignment,-0.137333293,-0.180059206,0.094607379
MisAllignment,-0.100711081,0.143436994,0.094607379
MisAllignment,-0.03357036,0.393688791,0.088503677
MisAllignment,0.015259255,0.271614734,0.125125889
MisAllignment,0.076296274,-0.204474013,0.198370311
MisAllignment,0.021362957,-0.589007251,0.112918485
MisAllignment,0.015259255,-0.576799847,0.057985168
MisAllignment,0.027466659,-0.100711081,0.045777764
MisAllignment,0.070192572,0.204474013,0.057985168
MisAllignment,0.131229591,0.039674062,0.039674062
MisAllignment,0.216681417,-0.021362957,-0.045777764
MisAllignment,0.234992523,0.155644398,-0.112918485
MisAllignment,0.106814783,0.088503677,-0.149540696
MisAllignment,0.009155553,-0.186162908,-0.137333293
MisAllignment,0.06408887,-0.387585089,-0.1617481
MisAllignment,0.119022187,-0.350962877,-0.180059206
MisAllignment,0.173955504,-0.155644398,-0.228888821
MisAllignment,0.283822138,-0.057985168,-0.167851802
MisAllignment,0.302133244,0.027466659,-0.1617481
MisAllignment,0.198370311,0.088503677,-0.149540696
MisAllignment,0.119022187,0.143436994,-0.173955504
MisAllignment,0.106814783,0.173955504,-0.125125889
MisAllignment,0.112918485,-0.100711081,-0.106814783
MisAllignment,0.155644398,-0.363170281,-0.094607379
MisAllignment,0.112918485,-0.338755473,-0.1617481
MisAllignment,0.039674062,-0.131229591,-0.1617481
MisAllignment,0.027466659,-0.070192572,-0.143436994
MisAllignment,0.015259255,-0.051881466,-0.076296274
MisAllignment,-0.045777764,-0.03357036,-0.051881466
MisAllignment,-0.06408887,0.125125889,-0.03357036
MisAllignment,-0.076296274,0.338755473,-0.003051851
MisAllignment,-0.143436994,0.515762828,0.027466659
MisAllignment,-0.241096225,0.631733164,0.076296274
MisAllignment,-0.222785119,0.527970232,0.100711081
MisAllignment,-0.296029542,0.137333293,0.119022187
MisAllignment,-0.296029542,-0.234992523,0.106814783
MisAllignment,-0.167851802,-0.265511032,0.106814783
MisAllignment,-0.119022187,0.009155553,0.070192572
MisAllignment,-0.027466659,0.234992523,0.082399976
MisAllignment,0.003051851,0.320444368,0.082399976
MisAllignment,-0.167851802,0.143436994,0.094607379
MisAllignment,-0.222785119,-0.070192572,0.167851802
MisAllignment,-0.204474013,-0.302133244,0.167851802
MisAllignment,-0.057985168,-0.430311002,0.125125889
MisAllignment,0.106814783,-0.448622108,0.119022187
MisAllignment,0.180059206,-0.265511032,0.131229591
MisAllignment,0.173955504,-0.027466659,0.180059206
MisAllignment,0.082399976,0.088503677,0.186162908
MisAllignment,0.094607379,-0.027466659,0.100711081
MisAllignment,0.100711081,-0.155644398,0.009155553
MisAllignment,0.173955504,-0.045777764,-0.076296274
MisAllignment,0.241096225,0.234992523,-0.094607379
MisAllignment,0.19226661,0.314340666,-0.100711081
MisAllignment,0.106814783,0.198370311,-0.076296274
MisAllignment,0.027466659,0.009155553,-0.06408887
MisAllignment,0.045777764,-0.173955504,-0.06408887
MisAllignment,0.19226661,-0.253303628,-0.119022187
MisAllignment,0.19226661,-0.186162908,-0.070192572
MisAllignment,0.186162908,0.027466659,0.003051851
MisAllignment,0.204474013,0.338755473,0.06408887
MisAllignment,0.106814783,0.55238504,0.070192572
MisAllignment,0.131229591,0.271614734,0.06408887
MisAllignment,0.204474013,-0.222785119,-0.039674062
MisAllignment,0.210577715,-0.625629425,-0.082399976
MisAllignment,0.125125889,-0.546281338,-0.03357036
MisAllignment,0.094607379,-0.19226661,0.003051851
MisAllignment,0.106814783,0.125125889,-0.03357036
MisAllignment,0.100711081,0.210577715,0.003051851
MisAllignment,0.051881466,0.125125889,-0.076296274
MisAllignment,-0.137333293,0.186162908,-0.070192572
MisAllignment,-0.180059206,0.442518406,0.003051851
MisAllignment,-0.009155553,0.680562779,0.06408887
MisAllignment,0.003051851,0.582903549,0.06408887
MisAllignment,-0.082399976,0.277718436,0.112918485
MisAllignment,-0.216681417,-0.039674062,0.039674062
MisAllignment,-0.363170281,-0.418103598,0.106814783
MisAllignment,-0.314340666,-0.350962877,0.143436994
MisAllignment,-0.19226661,-0.03357036,0.228888821
MisAllignment,0.003051851,0.204474013,0.198370311
MisAllignment,0.03357036,0.265511032,0.143436994
MisAllignment,-0.106814783,-0.082399976,0.076296274
MisAllignment,-0.204474013,-0.228888821,0.070192572
MisAllignment,-0.241096225,-0.247199927,0.106814783
MisAllignment,-0.149540696,-0.204474013,0.051881466
MisAllignment,0.027466659,-0.082399976,0.057985168
MisAllignment,0.198370311,0.03357036,0.021362957
MisAllignment,0.271614734,0.119022187,0.039674062
MisAllignment,0.204474013,0.03357036,0.045777764
MisAllignment,0.167851802,-0.131229591,0.027466659
MisAllignment,0.234992523,-0.173955504,-0.070192572
MisAllignment,0.296029542,-0.009155553,-0.106814783
MisAllignment,0.28992584,0.131229591,-0.155644398
MisAllignment,0.314340666,0.076296274,-0.131229591
MisAllignment,0.234992523,-0.045777764,-0.131229591
MisAllignment,0.1617481,-0.173955504,-0.112918485
MisAllignment,0.082399976,-0.283822138,-0.131229591
MisAllignment,0.027466659,-0.253303628,-0.106814783
MisAllignment,0.039674062,-0.088503677,-0.03357036
MisAllignment,0.119022187,0.039674062,0.027466659
MisAllignment,0.149540696,0.070192572,0.003051851
MisAllignment,0.06408887,0.057985168,-0.045777764
MisAllignment,0.051881466,-0.173955504,-0.088503677
MisAllignment,0.03357036,-0.363170281,-0.112918485
MisAllignment,0.045777764,-0.320444368,-0.094607379
MisAllignment,0.051881466,-0.076296274,-0.082399976
MisAllignment,-0.021362957,0.19226661,-0.015259255
MisAllignment,-0.039674062,0.381481387,-0.015259255
MisAllignment,-0.137333293,0.589007251,-0.119022187
MisAllignment,-0.204474013,0.680562779,-0.027466659
MisAllignment,-0.241096225,0.363170281,0.088503677
MisAllignment,-0.253303628,-0.222785119,0.076296274
MisAllignment,-0.222785119,-0.411999896,0.06408887
MisAllignment,-0.1617481,-0.027466659,0.131229591
MisAllignment,-0.082399976,0.28992584,0.216681417
MisAllignment,0.082399976,0.137333293,0.222785119
MisAllignment,0.106814783,-0.149540696,0.19226661
MisAllignment,-0.100711081,-0.204474013,0.198370311
MisAllignment,-0.082399976,-0.131229591,0.222785119
MisAllignment,-0.003051851,-0.131229591,0.137333293
MisAllignment,0.015259255,0.039674062,0.045777764
MisAllignment,0.131229591,0.436414704,-0.009155553
MisAllignment,0.137333293,0.607318357,0.045777764
MisAllignment,0.06408887,0.216681417,0.094607379
MisAllignment,-0.125125889,-0.25940733,0.106814783
MisAllignment,-0.28992584,-0.418103598,0.057985168
MisAllignment,-0.137333293,-0.253303628,-0.027466659
MisAllignment,0.094607379,0.088503677,0.021362957
MisAllignment,0.247199927,0.119022187,0.088503677
MisAllignment,0.344859175,-0.173955504,0.076296274
MisAllignment,0.277718436,-0.28992584,0.015259255
MisAllignment,0.180059206,-0.25940733,-0.051881466
MisAllignment,0.076296274,-0.344859175,-0.06408887
MisAllignment,-0.03357036,-0.393688791,-0.076296274
MisAllignment,0.015259255,-0.314340666,-0.125125889
MisAllignment,0.131229591,-0.19226661,-0.137333293
MisAllignment,0.180059206,-0.106814783,-0.19226661
MisAllignment,0.180059206,-0.057985168,-0.149540696
MisAllignment,0.100711081,0.027466659,-0.125125889
MisAllignment,0.070192572,0.094607379,-0.143436994
MisAllignment,0.039674062,0.173955504,-0.137333293
MisAllignment,-0.03357036,0.119022187,-0.094607379
MisAllignment,-0.021362957,0.015259255,-0.03357036
MisAllignment,0.021362957,-0.106814783,-0.051881466
MisAllignment,0.112918485,-0.088503677,-0.106814783
MisAllignment,0.06408887,0.051881466,-0.094607379
MisAllignment,-0.03357036,0.094607379,-0.06408887
MisAllignment,-0.082399976,0.125125889,-0.009155553
MisAllignment,-0.131229591,0.253303628,0.027466659
MisAllignment,-0.143436994,0.460829511,0.070192572
MisAllignment,-0.070192572,0.668355376,0.082399976
MisAllignment,-0.06408887,0.454725809,0.070192572
MisAllignment,-0.119022187,-0.06408887,0.1617481
MisAllignment,-0.210577715,-0.363170281,0.131229591
MisAllignment,-0.277718436,-0.155644398,0.19226661
MisAllignment,-0.228888821,0.25940733,0.228888821
MisAllignment,-0.112918485,0.125125889,0.253303628
MisAllignment,-0.106814783,-0.149540696,0.125125889
MisAllignment,-0.057985168,-0.039674062,0.106814783
MisAllignment,-0.082399976,0.100711081,0.094607379
MisAllignment,-0.045777764,0.039674062,0.137333293
MisAllignment,-0.106814783,-0.19226661,0.119022187
MisAllignment,-0.137333293,-0.03357036,0.051881466
MisAllignment,-0.051881466,0.302133244,0.137333293
MisAllignment,0.039674062,0.283822138,0.131229591
MisAllignment,0.057985168,-0.125125889,0.19226661
MisAllignment,0.027466659,-0.515762828,0.155644398
MisAllignment,0.06408887,-0.601214655,0.057985168
MisAllignment,0.057985168,-0.186162908,0.027466659
MisAllignment,0.057985168,0.180059206,0.045777764
MisAllignment,0.155644398,0.125125889,0.021362957
MisAllignment,0.228888821,0.100711081,0.021362957
MisAllignment,0.186162908,0.143436994,-0.088503677
MisAllignment,0.070192572,0.057985168,-0.137333293
MisAllignment,0.003051851,-0.131229591,-0.167851802
MisAllignment,0.051881466,-0.332651772,-0.173955504
MisAllignment,0.088503677,-0.320444368,-0.186162908
MisAllignment,0.180059206,-0.204474013,-0.155644398
MisAllignment,0.308236945,-0.112918485,-0.204474013
MisAllignment,0.28992584,0.015259255,-0.137333293
MisAllignment,0.119022187,0.094607379,-0.155644398
MisAllignment,0.100711081,0.1617481,-0.155644398
MisAllignment,0.057985168,0.1617481,-0.100711081
MisAllignment,0.100711081,-0.106814783,-0.070192572
MisAllignment,0.173955504,-0.393688791,-0.143436994
MisAllignment,0.125125889,-0.314340666,-0.155644398
MisAllignment,0.076296274,-0.131229591,-0.167851802
MisAllignment,0.051881466,-0.045777764,-0.131229591
MisAllignment,-0.021362957,-0.057985168,-0.100711081
MisAllignment,-0.06408887,-0.076296274,-0.100711081
MisAllignment,-0.088503677,0.125125889,-0.082399976
MisAllignment,-0.057985168,0.338755473,-0.021362957
MisAllignment,-0.088503677,0.466933213,0.03357036
MisAllignment,-0.180059206,0.601214655,0.088503677
MisAllignment,-0.222785119,0.534073934,0.106814783
MisAllignment,-0.344859175,0.216681417,0.094607379
MisAllignment,-0.277718436,-0.125125889,0.106814783
MisAllignment,-0.216681417,-0.265511032,0.106814783
MisAllignment,-0.106814783,-0.070192572,0.119022187
MisAllignment,0.070192572,0.216681417,0.112918485
MisAllignment,-0.009155553,0.338755473,0.057985168
MisAllignment,-0.143436994,0.155644398,0.100711081
MisAllignment,-0.271614734,-0.06408887,0.1617481
MisAllignment,-0.222785119,-0.302133244,0.173955504
MisAllignment,-0.039674062,-0.387585089,0.131229591
MisAllignment,0.082399976,-0.473036915,0.119022187
MisAllignment,0.173955504,-0.393688791,0.100711081
MisAllignment,0.216681417,-0.082399976,0.149540696
MisAllignment,0.088503677,0.131229591,0.198370311
MisAllignment,0.057985168,0.088503677,0.149540696
MisAllignment,0.106814783,-0.119022187,0.03357036
MisAllignment,0.210577715,-0.125125889,-0.088503677
MisAllignment,0.265511032,0.137333293,-0.143436994
MisAllignment,0.131229591,0.302133244,-0.112918485
MisAllignment,0.112918485,0.19226661,-0.088503677
MisAllignment,0.106814783,0.009155553,-0.027466659
MisAllignment,0.051881466,-0.137333293,-0.057985168
MisAllignment,0.143436994,-0.143436994,-0.076296274
MisAllignment,0.210577715,-0.039674062,-0.070192572
MisAllignment,0.1617481,0.125125889,-0.015259255
MisAllignment,0.180059206,0.32654807,0.070192572
MisAllignment,0.112918485,0.332651772,0.039674062
MisAllignment,0.143436994,0.216681417,0.045777764
MisAllignment,0.198370311,-0.19226661,-0.015259255
MisAllignment,0.143436994,-0.564592443,-0.057985168
MisAllignment,0.125125889,-0.491348021,-0.057985168
MisAllignment,0.125125889,-0.070192572,0.021362957
MisAllignment,0.088503677,0.186162908,0.003051851
MisAllignment,0.057985168,0.180059206,0.03357036
MisAllignment,-0.015259255,0.094607379,-0.076296274
MisAllignment,-0.1617481,0.308236945,-0.045777764
MisAllignment,-0.131229591,0.546281338,-0.015259255
MisAllignment,-0.045777764,0.601214655,0.088503677
MisAllignment,0.045777764,0.405896194,0.100711081
MisAllignment,-0.027466659,0.125125889,0.039674062
MisAllignment,-0.204474013,-0.045777764,0.045777764
MisAllignment,-0.338755473,-0.320444368,0.131229591
MisAllignment,-0.381481387,-0.332651772,0.167851802
MisAllignment,-0.216681417,-0.03357036,0.222785119
MisAllignment,0.015259255,0.25940733,0.137333293
MisAllignment,0.082399976,0.277718436,0.112918485
MisAllignment,-0.076296274,-0.076296274,0.094607379
MisAllignment,-0.173955504,-0.296029542,0.070192572
MisAllignment,-0.25940733,-0.265511032,0.106814783
MisAllignment,-0.216681417,-0.149540696,0.021362957
MisAllignment,-0.039674062,-0.070192572,0.045777764
MisAllignment,0.186162908,-0.021362957,0.057985168
MisAllignment,0.314340666,-0.003051851,-0.027466659
MisAllignment,0.308236945,0.021362957,-0.003051851
MisAllignment,0.241096225,-0.112918485,-0.003051851
MisAllignment,0.247199927,-0.210577715,-0.057985168
MisAllignment,0.320444368,-0.076296274,-0.100711081
MisAllignment,0.271614734,0.082399976,-0.143436994
MisAllignment,0.234992523,0.112918485,-0.143436994
MisAllignment,0.265511032,-0.051881466,-0.173955504
MisAllignment,0.253303628,-0.253303628,-0.143436994
MisAllignment,0.112918485,-0.344859175,-0.143436994
MisAllignment,-0.015259255,-0.253303628,-0.088503677
MisAllignment,0.027466659,-0.009155553,-0.003051851
MisAllignment,0.112918485,0.119022187,0.015259255
MisAllignment,0.125125889,0.125125889,-0.045777764
MisAllignment,0.100711081,0.045777764,-0.076296274
MisAllignment,0.076296274,-0.167851802,-0.112918485
MisAllignment,0.03357036,-0.4242073,-0.082399976
MisAllignment,0.015259255,-0.387585089,-0.076296274
MisAllignment,0.03357036,-0.094607379,-0.082399976
MisAllignment,-0.051881466,0.180059206,-0.039674062
MisAllignment,-0.082399976,0.466933213,-0.057985168
MisAllignment,-0.119022187,0.680562779,-0.088503677
MisAllignment,-0.210577715,0.656147972,-0.045777764
MisAllignment,-0.247199927,0.375377685,0.082399976
MisAllignment,-0.28992584,-0.247199927,0.088503677
MisAllignment,-0.283822138,-0.448622108,0.03357036
MisAllignment,-0.180059206,0.021362957,0.137333293
MisAllignment,-0.082399976,0.302133244,0.19226661
MisAllignment,0.06408887,0.119022187,0.228888821
MisAllignment,0.070192572,-0.131229591,0.216681417
